PB_Obj;PB_Longi;PB_Latid;PB_Link10;PB_Den10;PB_Pob10;PB_UHecta;PB_Upobla;PB_UMen18;PB_UPEA65;PB_UMay65;PB_Uinmig;PB_UPorInm;PB_RCHect;PB_UDenHo;PB_UHogar;PB_UDenNBIH;PB_UNBIH;PB_UPorNBIH;PB_UDenNBI;PB_UNBI;PB_UPorNBI;GN_AuUni;GN_AuTra;GN_AuT1;GN_AuT2;GN_AuT3;GN_AuT4;GN_AuT5;GN_AuT6;GN_AuT7;GN_AuT8;GN_AuT9;GN_Secto;GN_SecNo;GN_SecSu;GN_AuKm2;GN_DsAu;Log_DsAU;GN_Ds100;GN_DsAuI;GN_AuFra;GN_AuFra1;GN_AuFra2;GN_AuFra3;GN_AuFra4;GN_DsAve;GN_DsSub;GN_DsEVe;GN_DsAcc;GN_DenPC;GN_EVeAm;RU_Id;RU_NDbaM;RU_NDbaX;RU_DDbaM;RU_DDbaX;RU_IdAu;RU_Ds;RU_DsInv;RU_Accio;RU_Reloc;RU_Aisla;RU_Prote;BA_Id;BA_Ds;BA_DsInv;BA_TBAu;BA_CPasan;BA_CCorta;BA_TVia;BA_SentVi;BA_TrPub;BA_IdTra;BA_NomTra;BA_TraAl;BA_TraMe;BA_TraBa;QR_PrAmb;QR_EsPub;QR_Total;QR_DenHa
1751;101705,2;100715,7;20061501;202,108;671;2,252;455,203;85,478;287,64;82,086;33,23;0,073;3,321;85,51;192,592;0,599;1,348;0,007;2,104;4,738;0,01;1800;8;0;0;0;0;0;0;0;1;0;NORTE;1;0;0,02252272;1038,916555;6,945933675;1100;0,000962541;4;0;0;0;1;75,97118298;370,0674724;311,0295687;1264,614489;1;0;1750;76,511331;81,511331;81,511331;86,511331;1316;937;0,0011;Proteger;0;0;1;56;1047,379773;0,000954764;Calle cortada;0;1;Calle;Sencillo;0;0;Baja;0;0;1;0;4;4;11,065007
1752;101685,1;100797,3;20061501;202,108;671;0,08;16,136;3,03;10,196;2,91;1,178;0,073;3,321;85,51;6,827;0,599;0,048;0,007;2,104;0,168;0,01;1801;8;0;0;0;0;0;0;0;1;0;NORTE;1;0;0,00079838;1119,572721;7,020702392;1200;0,000893198;4;0;0;0;1;4,006296263;377,2585457;228,8480742;1331,671673;15;0;1751;75;80;80;85;1316;1021;0,001;Proteger;0;0;1;56;1128,223858;0,000886349;Calle cortada;0;1;Calle;Sencillo;0;0;Baja;0;0;1;0;4;4;11,065007
1753;101805,1;100870,7;20061502;593,238;1667;0;0,027;0,004;0,018;0,005;0,002;0,07;2,807;274,354;0,012;0;0;0;0;0;0;1802;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00000045;1129,749293;7,029751022;1200;0,000885152;3;0;0;1;0;0,01180912;250,4202968;177,7703989;1294,079065;1;0;1752;70;75;80;85;633;1060;0,0009;Aislar;0;1;0;55;1140,13572;0,000877089;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;4;4;4,952334
1754;102346,1;100877,3;20061704;340,972;491;0,692;235,958;48,057;152,82;35,081;18,263;0,077;1,444;148,246;102,589;1,379;0,954;0,009;2,772;1,918;0,008;1803;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00000047;989,6741017;6,897375699;1000;0,001010434;4;0;0;0;1;203,0357787;334,5096692;367,6749103;1004,057118;1;0;1422;71,607237;76,607237;76,607237;81,607237;752;869;0,0012;Proteger;0;0;1;53;999,9724288;0,001000028;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;21;21;24,030209
1755;101848,3;100781,6;20061502;593,238;1667;2,48;1471,46;219,792;971,852;279,816;103,296;0,07;2,807;274,354;680,504;0;0;0;0;0;0;1804;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,02480385;1030,860904;6,938149561;1100;0,000970063;4;0;0;0;1;72,91640636;270,5895086;273,148402;1200,381974;1;0;1754;76,607237;81,607237;81,607237;86,607237;633;961;0,001;Aislar;0;1;0;55;1041,174445;0,000960454;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;4;4;4,952334
1756;101826,1;100881,3;20061502;593,238;1667;0;0,048;0,007;0,032;0,009;0,003;0,07;2,807;274,354;0,022;0;0;0;0;0;0;1805;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00000081;1131,302712;7,03112509;1200;0,000883937;3;0;0;1;0;0,011852068;226,8047036;171,0189585;1287,357291;1;0;1755;70;75;80;85;633;1061;0,0009;Aislar;0;1;0;55;1140,99569;0,000876428;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;4;4;4,952334
1757;102370,3;100889,5;20061802;340,972;491;0,753;256,861;52,314;166,358;38,189;19,881;0,077;1,444;148,246;111,677;1,379;1,039;0,009;2,772;2,088;0,008;1806;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00000245;996,9582376;6,904708881;1000;0,001003051;4;0;0;0;1;198,7869261;342,5411187;367,2234012;1007,193252;1;0;974;71,607237;76,607237;76,607237;81,607237;752;865;0,0012;Proteger;0;0;1;53;1006,668951;0,000993375;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;21;21;24,030209
1758;101978,2;100830,5;20061701;315,038;838;2,412;759,974;113,362;461,607;185,006;57,15;0,075;2,657;156,585;377,733;0,752;1,813;0,005;0,752;1,813;0,002;1807;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,02412328;1028,392247;6,935751936;1100;0,000972392;4;0;0;0;1;86,49736143;160,8899494;205,9771382;1149,06624;1;0;1757;76,64654;81,64654;81,64654;86,64654;633;960;0,001;Aislar;0;1;0;55;1038,895747;0,00096256;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;4;4;4,952334
1759;101981,8;100960,3;20061702;428,095;899;0;0,022;0,003;0,014;0,005;0,001;0,055;2,096;199,939;0,01;0,48;0;0,002;1,44;0;0,003;1808;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00000051;1149,848653;7,047385607;1200;0,00086968;2;0;1;0;0;0,004842988;52,19623111;76,15235613;1250,437887;15;0;1758;70;75;81,19331;86,19331;633;1084;0,0009;Aislar;0;1;0;55;1162,316979;0,000860351;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;4;4;4,952334
1760;101906,6;100906,5;20061702;428,095;899;0,834;357,02;48,847;233,512;74,66;19,458;0,054;2,096;199,939;166,743;0,48;0,4;0,002;1,44;1,201;0,003;1809;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00833972;1125,136571;7,025659704;1200;0,000888781;4;0;0;0;1;9,480043882;144,2530392;153,7198006;1253,231683;5;0;1759;76,19331;81,19331;81,19331;86,19331;633;1055;0,0009;Aislar;0;1;0;55;1133,979049;0,000881851;Calle pasante;1;0;Calle;Sencillo;1;1;Media;0;1;0;0;4;4;4,952334
1761;102546,4;100980,7;20061802;488,073;532;1,092;532,988;84,156;353,656;95,176;29,048;0,054;1,091;234,562;256,147;0,915;0,999;0,004;1,83;1,998;0,004;1810;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00000029;1044,361392;6,951160869;1000;0,000957523;4;0;0;0;1;3,561712341;251,8883523;184,2475159;1044,361392;5;0;1005;71,511331;76,511331;76,19331;81,19331;752;869;0,0012;Proteger;0;0;1;51;1064,021975;0,00093983;Calle pasante;1;0;Avenida;Doble;1;2;Alta;1;0;0;0;17;17;16,745469
1762;102592,7;100990,3;20061803;633,333;836;1,323;838,149;139,357;530,36;168,432;51,127;0,061;1,323;290,32;384,207;1,51;1,998;0,005;1,51;1,998;0,002;1811;6;0;0;0;0;0;1;0;0;0;NORTE;1;0;0,00000707;1034,143398;6,941328728;1000;0,000966984;4;0;0;0;1;43,54594075;262,1123318;156,722602;1034,143398;3;0;1010;71,511331;76,511331;76,19331;81,19331;752;864;0,0012;Proteger;0;0;1;51;1065,984344;0,0009381;Calle pasante;1;0;Avenida;Doble;1;2;Alta;1;0;0;0;17;17;16,745469
1763;102164,5;100902;20061705;508,824;1730;3,404;1732,161;253,316;1116,393;362,453;121,078;0,07;3,399;246,838;840,296;3,53;12,016;0,014;16,464;56,048;0,032;1812;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,03404247;1044,778343;6,95156003;1100;0,000957141;4;0;0;0;1;133,2003883;158,1408399;207,643764;1103,484574;1;0;1762;76,511331;81,511331;81,511331;86,511331;644;995;0,001;Aislar;0;1;0;54;1058,023592;0,000945159;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;3;5;8;7,245064
1764;102743,9;101016,5;20061901;755,833;907;1,199;905,954;114,868;638,263;152,824;45,932;0,051;1,197;360,036;431,545;0,828;0,993;0,002;2,52;3,021;0,003;1813;6;0;0;0;0;0;1;0;0;0;NORTE;1;0;0,00000615;1010,501132;6,918201657;1000;0,000989608;4;0;0;0;1;195,7246136;345,1028055;137,3539218;1010,501132;0;0;1018;71,607237;76,607237;76,607237;81,607237;752;858;0,0012;Proteger;0;0;1;49;1065,707627;0,000938344;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;50;50;30,915724
1765;102301;100939,6;20061704;848,864;747;0,876;743,993;108,561;467,112;168,32;37,869;0,051;0,879;409,682;359,069;0;0;0;3,4;2,98;0,004;1814;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,00876458;1059,30309;6,965366509;1100;0,000944017;4;0;0;0;1;167,9996961;275,6584026;299,8434585;1078,505733;3;0;1764;71,607237;76,607237;81,63713;86,63713;752;946;0,0011;Proteger;0;0;1;54;1069,304009;0,000935188;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;3;5;8;7,245064
1766;102794,6;101024,9;20061902;552;966;1,753;967,632;171,289;619,044;177,299;65,122;0,067;1,75;253,699;444,723;2,283;4,003;0,009;4,008;7,027;0,007;1815;6;0;0;0;0;0;1;0;0;0;NORTE;1;0;0,0000024;1007,255866;6,914984948;1000;0,000992796;4;0;0;0;1;246,5799222;383,0054501;136,3261187;1007,255866;0;0;1024;66,511331;71,511331;71,511331;76,511331;752;857;0,0012;Proteger;0;0;1;49;1062,625776;0,000941065;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;50;50;30,915724
1767;102064;101003,3;20061702;428,095;899;0,003;1,336;0,183;0,874;0,279;0,073;0,054;2,096;199,939;0,624;0,48;0,001;0,002;1,44;0,004;0,003;1816;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,0000312;1167,152693;7,062322466;1200;0,000856786;2;0;1;0;0;0,156598274;40,56932421;65,32603614;1241,543148;5;0;1766;70;75;81,19331;86,19331;633;1109;0,0009;Aislar;0;1;0;54;1183,643752;0,000844849;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;3;5;8;7,245064
1768;102362,1;100969,2;20061802;197,097;611;1,177;231,939;28,091;130,584;73,264;16,7;0,072;3,095;82,72;97,343;0,323;0,38;0,004;0,645;0,759;0,003;1817;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,01176777;1076,772178;6,981723121;1100;0,000928702;4;0;0;0;1;170,8216686;269,7635582;325,1044948;1085,310711;1;0;1767;71,607237;76,607237;76,607237;81,607237;752;938;0,0011;Proteger;0;0;1;53;1086,440783;0,000920437;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;0;21;21;24,030209
1769;102146,2;101008,5;20061702;428,095;899;1,523;652,093;89,219;426,508;136,366;35,539;0,054;2,096;199,939;304,555;0,48;0,731;0,002;1,44;2,193;0,003;1818;7;0;0;0;0;0;0;1;0;0;NORTE;1;0;0,01523244;1152,848814;7,049991388;1200;0,000867416;4;0;0;0;1;34,06052557;120,1306632;130,5239006;1205,961736;15;0;1768;76,511331;81,511331;81,19331;86,19331;752;1094;0,0009;Proteger;0;0;1;54;1165,797096;0,000857782;Calle pasante;1;0;Calle;Sencillo;0;0;Baja;0;0;1;3;5;8;7,245064
