PB_Obj;PB_Longi;PB_Latid;PB_Link10;PB_Den10;PB_Pob10;PB_UHecta;PB_Upobla;PB_UMen18;PB_UPEA65;PB_UMay65;PB_Uinmig;PB_RCHect;PB_UDenHo;PB_UHogar;PB_UDenNBIH;PB_UNBIH;PB_UDenNBI;PB_UNBI;GN_AuUni;GN_AuTra;GN_AuT1;GN_AuT2;GN_AuT3;GN_AuT4;GN_AuT5;GN_AuT6;GN_AuT7;GN_AuT8;GN_AuT9;GN_Secto;GN_SecNo;GN_SecSu;GN_AuKm2;GN_DsAu;GN_Ds100;GN_DsAuI;GN_AuFra;GN_AuFra1;GN_AuFra2;GN_AuFra3;GN_AuFra4;GN_DsAve;GN_DsSub;GN_DsEVe;GN_DsAcc;GN_DenPC;GN_EVeAm;RU_Id;RU_NDbaM;RU_NDbaX;RU_DDbaM;RU_DDbaX;RU_IdAu;RU_Ds;RU_DsInv;RU_Accio;RU_Reloc;RU_Aisla;RU_Prote;BA_Id;BA_Ds;BA_DsInv;BA_TBAu;BA_CPasan;BA_CCorta;BA_TVia;BA_SentVi;BA_TrPub;BA_IdTra;BA_NomTra;BA_TraAl;BA_TraMe;BA_TraBa;QR_PrAmb;QR_EsPub;QR_Total;QR_DenHa;RS_ResM2;RS_ComM2;RS_SAcM2;RS_AutM2;RS_OtrM2;RS_TotM2;RS_Mix;RS_ResCou;RS_ComCou;RS_SAcCou;RS_AutCou;RS_OtrCou;RS_TotCou;USM2_16;USM2_17;USM2_18;USM2_Tot;DL_2016;DL_2017;DL_2018;DL_HurPer;DL_HurAut;DL_RobPer;DL_Total;DL_Pr2016;DL_Pr2017;DL_Pr2018;DL_PrHurPer;DL_PrHurAut;DL_PrRobPer;DL_PrTotal
1520;104870,9;99039,6;20040501,000;132,196;891,000;2,086;275,728;55,084;180,724;39,920;30,937;6,736;54,777;114,252;0,745;1,554;1,337;2,788;1569;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00003102;1220,81428994000;1200,000;0,00081912541;1;1;0;0;0;0,00336741280;405,30061307200;9,02596884325;1292,03178685000;5,00000000000;0;1539,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;740,00000000000;1125;0,0009;Proteger;0;0;1;35,00000000000;1231,63962761000;0,00081192581;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;4,000000;19,000000;23,000000;19,700214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2000;0;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1521;103066,7;98982,5;20072410,000;134,170;962,000;1,738;233,143;47,259;145,654;40,230;29,819;7,163;45,091;78,353;0,559;0,972;1,952;3,393;1570;6;0;0;0;0;0;1;0;0;0;SUR;0;1;0,01737665;939,87853581100;1000,000;0,00106396727;1;1;0;0;0;177,59221540800;1211,72501449000;916,01660963100;939,87853581100;0,00000000000;0;1520,00000000000;66,51133100000;71,51133100000;71,51133100000;76,51133100000;632,00000000000;814;0,0012;Proteger;0;0;1;50,00000000000;994,26594259700;0,00100576713;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;10,000000;10,000000;7,222302;11431;988;259;2530;818;16023;30,5;41;4;1;20;5;71;0;0;2373,13;2373,13;6;6;6;4;1;13;18;0,025735301;0,025735301;0,025735301;0,017156867;0,004289217;0,055759819;0,077205903
1522;103112,6;99065,5;20072410,000;142,339;1059,000;1,522;216,657;47,873;137,891;30,892;27,819;7,438;49,882;75,926;0,539;0,820;1,746;2,657;1571;6;0;0;0;0;0;1;0;0;0;SUR;0;1;0,00000094;860,90401563100;1000,000;0,00116156968;1;1;0;0;0;236,91600662700;1148,38408427000;930,22261410000;860,90401563100;0,00000000000;0;236,00000000000;66,60723700000;71,60723700000;71,60723700000;76,60723700000;638,00000000000;740;0,0014;Proteger;0;0;1;50,00000000000;923,60816241900;0,00108271022;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;10,000000;10,000000;7,222302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2373,13;2373,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1523;104995,9;99065,7;20040506,000;235,176;936,000;0,001;0,156;0,031;0,099;0,026;0,012;3,978;87,731;0,058;0,500;0,000;2,263;0,001;1572;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00000661;1202,10071321000;1300,000;0,00083187705;1;1;0;0;0;0,06517010636;288,17567657500;9,06766290575;1242,58642989000;5,00000000000;0;1522,00000000000;70,00000000000;75,00000000000;75,00000000000;80,00000000000;777,00000000000;1076;0,0009;Proteger;0;0;1;33,00000000000;1211,26225420000;0,00082558504;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;8,000000;8,000000;14,995314;0;0;0;0;0;0;0;0;0;0;0;0;0;1956,426667;2714,29;2095,1;2169,86;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1524;104286,0;98982,9;20052010,000;178,479;962,000;1,460;260,554;55,524;169,550;35,481;38,718;5,388;70,521;102,952;0,740;1,081;6,495;9,482;1573;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01459863;1168,72755415000;1200,000;0,00085563141;1;1;0;0;0;53,40816069430;495,28010858600;464,37770069000;1168,72755415000;3,00000000000;0;1523,00000000000;76,51133100000;81,51133100000;81,51133100000;86,51133100000;734,00000000000;1041;0,0010;Proteger;0;0;1;40,00000000000;1193,17196849000;0,00083810216;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;6,000000;18,000000;24,000000;19,434772;10891;2257;2287;3148;1520;20099;22,8;18;16;4;9;5;52;1666,67;0;0;1666,67;13;10;25;14;1;33;48;0,049893628;0,038379714;0,095949284;0,053731599;0,003837971;0,126653055;0,184222625
1525;103904,2;99022,0;20052211,000;167,416;894,000;1,346;225,349;50,162;146,200;28,988;32,766;5,332;60,011;80,778;1,686;2,270;6,751;9,088;1574;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01346047;1075,14591995000;1100,000;0,00093010631;1;1;0;0;0;176,52689822800;842,06391799900;846,73278310700;1085,81348069000;0,00000000000;0;1524,00000000000;61,19331000000;66,19331000000;66,51133100000;71,51133100000;693,00000000000;936;0,0011;Proteger;0;0;1;43,00000000000;1085,69149447000;0,00092107197;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;5,000000;5,000000;5,177055;5625;69;2595;1390;2199;11877;20,8;29;1;5;13;5;53;0;1802,08;1612,99;1707,535;4;4;5;3;1;9;13;0,017750217;0,017750217;0,022187771;0,013312663;0,004437554;0,039937988;0,057688205
1526;104321,6;99089,8;20052010,000;144,463;861,000;1,776;256,624;55,438;156,478;44,708;21,762;5,956;54,736;97,232;0,170;0,301;2,852;5,066;1575;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00000085;1069,38650357000;1000,000;0,00093511560;1;1;0;0;0;0,04432672996;546,06623076800;462,37259494800;1069,38650357000;3,00000000000;0;323,00000000000;66,51133100000;71,51133100000;76,60723700000;81,60723700000;734,00000000000;938;0,0011;Proteger;0;0;1;39,00000000000;1093,24930715000;0,00091470444;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;21,000000;21,000000;20,019066;0;0;0;0;0;0;0;0;0;0;0;0;0;1666,67;0;0;1666,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1527;103704,9;99063,3;20052213,000;134,528;713,000;1,379;185,515;41,110;116,044;28,361;18,997;5,294;46,468;64,079;1,324;1,826;4,912;6,773;1576;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,00000416;1008,49882264000;1000,000;0,00099157280;1;1;0;0;0;111,71195532100;1041,27821640000;1050,15862764000;1056,94026392000;0,00000000000;0;271,00000000000;61,19331000000;66,19331000000;66,19331000000;71,19331000000;693,00000000000;864;0,0012;Proteger;0;0;1;45,00000000000;1019,60489621000;0,00098077207;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;15,000000;15,000000;15,723270;0;0;0;0;0;0;0;0;0;0;0;0;0;1715,63;0;2061,07;1830,776667;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1528;104010,6;99047,2;20052211,000;167,416;894,000;1,288;215,613;47,994;139,883;27,735;31,350;5,332;60,011;77,288;1,686;2,172;6,751;8,695;1577;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01287891;1066,11735167000;1100,000;0,00093798305;1;1;0;0;0;179,45101628400;759,15506763200;747,23089745100;1066,11735167000;1,00000000000;0;1527,00000000000;61,19331000000;66,19331000000;71,51133100000;76,51133100000;704,00000000000;937;0,0011;Proteger;0;0;1;42,00000000000;1080,68952885000;0,00092533514;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;8,000000;8,000000;8,020854;8152;209;180;1715;160;10413;23,7;35;2;2;12;1;52;0;1802,08;1612,99;1707,535;4;7;8;4;1;14;19;0,018551738;0,032465542;0,037103476;0,018551738;0,004637935;0,064931084;0,088120757
1529;104113,2;99007,6;20052212,000;158,916;909,000;1,795;285,192;59,925;185,422;39,845;36,077;5,713;57,061;102,403;0,525;0,942;3,498;6,277;1578;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01794606;1116,74924711000;1200,000;0,00089545617;1;1;0;0;0;83,95511014370;650,65862634700;638,54007487200;1116,74924711000;1,00000000000;0;1528,00000000000;76,64654000000;81,64654000000;81,63713000000;86,63713000000;712,00000000000;994;0,0010;Proteger;0;0;1;42,00000000000;1137,13923845000;0,00087939978;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;8,000000;8,000000;8,020854;10620;409;836;1902;2147;15911;30,4;39;6;6;13;7;71;0;1633,33;1752,830313;1749,209091;6;9;22;7;4;26;37;0,021038481;0,031557722;0,077141099;0,024544895;0,014025654;0,091166753;0,129737302
1530;104175,1;99050,6;20052212,000;158,916;909,000;0,795;126,377;26,555;82,166;17,657;15,987;5,713;57,061;45,378;0,525;0,417;3,498;2,782;1579;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,00795246;1083,23268273000;1100,000;0,00092316269;1;1;0;0;0;69,89678780790;624,21872045400;588,94930522200;1083,23268273000;1,00000000000;0;1529,00000000000;66,60723700000;71,60723700000;76,63713000000;81,63713000000;722,00000000000;960;0,0010;Proteger;0;0;1;41,00000000000;1105,32870833000;0,00090470825;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;10,000000;10,000000;7,748935;5800;268;649;1100;174;7991;19,1;26;3;5;14;1;49;0;1633,33;1752,830313;1749,209091;6;4;5;4;1;10;15;0,047476826;0,031651217;0,039564021;0,031651217;0,007912804;0,079128043;0,118692064
1531;103587,9;99075,5;20052213,000;91,681;1036,000;1,964;180,074;35,632;116,631;27,811;15,648;11,295;33,555;65,906;0,178;0,349;2,832;5,563;1580;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,00003655;979,45318703600;1000,000;0,00102097784;1;1;0;0;0;0,18026585854;1154,63649263000;1167,55083299000;1020,01123073000;1,00000000000;0;268,00000000000;71,51133100000;76,51133100000;76,51133100000;81,51133100000;693,00000000000;854;0,0012;Proteger;0;0;1;46,00000000000;990,41023388100;0,00100968262;Calle pasante;1;0;Avenida;Doble;1;2,000000;Alta;1,000000;0,000000;0,000000;1,000000;22,000000;23,000000;24,442083;0;0;0;0;0;0;0;0;0;0;0;0;0;1715,63;0;2061,07;1830,776667;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1532;104250,5;99077,0;20052010,000;178,479;962,000;1,003;179,010;38,147;116,487;24,377;26,601;5,388;70,521;70,731;0,740;0,743;6,495;6,514;1581;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01002975;1069,99357355000;1100,000;0,00093458505;1;1;0;0;0;38,69832899900;584,68844780000;525,61387382600;1069,99357355000;1,00000000000;0;1531,00000000000;66,19331000000;71,19331000000;76,51133100000;81,51133100000;722,00000000000;944;0,0011;Proteger;0;0;1;41,00000000000;1095,20989143000;0,00091306699;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;10,000000;10,000000;7,748935;6395;413;757;972;1786;10318;19,3;22;4;8;10;9;53;1666,67;0;0;1666,67;4;12;11;5;2;20;27;0,022345168;0,067035505;0,061449213;0,02793146;0,011172584;0,111725842;0,150829886
1533;104400,5;99034,3;20052011,000;156,309;830,000;2,378;371,642;81,493;241,343;48,806;42,107;5,311;56,865;135,203;0,188;0,446;3,764;8,950;1582;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,02377612;1136,68483357000;1200,000;0,00087975134;1;1;0;0;0;69,01572403760;453,85302008800;369,86641253700;1136,68483357000;1,00000000000;0;1532,00000000000;71,63713000000;76,63713000000;81,64654000000;86,64654000000;740,00000000000;1001;0,0010;Proteger;0;0;1;39,00000000000;1158,51914116000;0,00086317089;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;21,000000;21,000000;20,019066;15542;2317;1896;1574;1555;22881;42,5;48;16;14;11;10;99;0;0;2740,345;2740,345;8;17;10;4;1;30;35;0,021526104;0,04574297;0,026907629;0,010763052;0,002690763;0,080722888;0,094176703
1534;104521,9;99045,6;20052011,000;156,309;830,000;1,805;282,063;61,850;183,171;37,042;31,958;5,311;56,865;102,614;0,188;0,339;3,764;6,793;1583;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,01804523;1151,07834327000;1200,000;0,00086875060;1;1;0;0;0;76,58475063890;405,12341959200;258,48293757800;1151,07834327000;1,00000000000;0;1533,00000000000;71,51133100000;76,51133100000;81,60723700000;86,60723700000;740,00000000000;1004;0,0010;Proteger;0;0;1;38,00000000000;1170,87234435000;0,00085406407;Calle pasante;1;0;Avenida;Sencillo;1;2,000000;Alta;1,000000;0,000000;0,000000;0,000000;5,000000;5,000000;4,956875;13341;888;122;2191;4708;21249;20;23;4;1;14;8;50;0;0;2740,345;2740,345;8;11;5;8;2;14;24;0,028362473;0,0389984;0,017726546;0,028362473;0,007090618;0,049634328;0,085087419
1535;104649,2;99064,8;20052012,000;101,800;905,000;2,018;205,435;43,130;138,924;23,381;24,508;8,888;33,416;67,434;0,561;1,133;6,075;12,259;1584;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,02018026;1163,18263064000;1200,000;0,00085971022;1;1;0;0;0;68,96049437570;397,45243469400;145,09689485200;1172,72206140000;1,00000000000;0;1534,00000000000;71,51133100000;76,51133100000;81,60723700000;86,60723700000;740,00000000000;1016;0,0010;Proteger;0;0;1;37,00000000000;1171,00633590000;0,00085396634;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;3,000000;3,000000;3,269042;13055;742;6131;617;2949;23492;15,6;18;4;10;3;7;42;0;1892,575;2298,518182;2236,065385;36;5;17;16;0;42;58;0,175238271;0,024338649;0,082751406;0,077883676;0;0,204444649;0,282328325
1536;104755,6;99084,8;20052012,000;101,800;905,000;0,736;74,948;15,735;50,683;8,530;8,941;8,888;33,416;24,602;0,561;0,413;6,075;4,473;1585;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00736232;1160,78042780000;1200,000;0,00086148937;1;1;0;0;0;31,82463921720;426,10824129500;79,10804181740;1197,57613604000;1,00000000000;0;1535,00000000000;71,51133100000;76,51133100000;81,60723700000;86,60723700000;740,00000000000;1034;0,0010;Proteger;0;0;1;36,00000000000;1168,97563265000;0,00085544982;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;6,000000;6,000000;6,504770;4945;728;513;594;3873;10650;13,7;17;4;5;5;2;33;0;1892,575;2298,518182;2236,065385;4;26;8;5;2;31;38;0,053370153;0,346905995;0,106740306;0,066712691;0,026685077;0,413618686;0,507016454
1537;103643,7;99083,7;20052213,000;126,257;678,000;1,162;146,755;29,438;95,456;21,862;15,806;5,364;40,641;47,239;0,374;0,435;3,727;4,332;1586;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01162354;979,51581757000;1000,000;0,00102091256;1;1;0;0;0;56,15229331910;1105,61546488000;1113,97826792000;1045,69357845000;1,00000000000;0;1536,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;693,00000000000;843;0,0012;Proteger;0;0;1;45,00000000000;988,90919229100;0,00101121519;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;15,000000;15,000000;15,723270;8826;1067;80;3745;1732;15445;20,8;25;5;1;13;5;49;1715,63;0;2061,07;1830,776667;2;7;5;5;1;8;14;0,013628124;0,047698434;0,03407031;0,03407031;0,006814062;0,054512496;0,095396868
1538;103934,5;99105,9;20052209,000;141,890;901,000;1,075;152,584;32,176;94,836;25,572;19,470;6,348;43,793;47,093;0,315;0,339;1,577;1,695;1587;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,00000133;996,91499722900;1000,000;0,00100309455;1;1;0;0;0;252,18655007300;854,53067754000;835,47262562600;1002,90153599000;0,00000000000;0;282,00000000000;61,19331000000;66,19331000000;66,19331000000;71,19331000000;693,00000000000;862;0,0012;Proteger;0;0;1;43,00000000000;1007,68749505000;0,00099237115;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;5,000000;5,000000;5,177055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1597,94;1793,87;1744,8875;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1539;104369,9;99123,2;20052011,000;144,463;861,000;1,776;256,624;55,438;156,478;44,708;21,762;5,956;54,736;97,232;0,170;0,301;2,852;5,066;1588;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00002513;1044,20381191000;1000,000;0,00095766745;1;1;0;0;0;0,07103644404;544,42529957200;427,36525867200;1044,20381191000;1,00000000000;0;323,00000000000;66,51133100000;71,51133100000;76,60723700000;81,60723700000;740,00000000000;909;0,0011;Proteger;0;0;1;39,00000000000;1065,97134238000;0,00093811152;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;21,000000;21,000000;20,019066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2740,345;2740,345;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1540;104878,9;99096,4;20040501,000;132,196;891,000;2,086;275,728;55,084;180,724;39,920;30,937;6,736;54,777;114,252;0,745;1,554;1,337;2,788;1589;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,02085752;1165,52247743000;1200,000;0,00085798431;1;1;0;0;0;53,89596613880;409,03640633900;62,90786872470;1237,98184484000;3,00000000000;0;1539,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;777,00000000000;1072;0,0009;Proteger;0;0;1;35,00000000000;1176,60976669000;0,00084989946;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;4,000000;19,000000;23,000000;19,700214;13603;1140;1536;2274;3670;22218;25,1;23;11;11;14;11;70;0;2000;0;2000;29;12;25;12;3;51;66;0,105176233;0,0435212;0,090669166;0,0435212;0,0108803;0,1849651;0,239366599
1541;105038,5;99135,5;20040506,000;235,176;936,000;1,662;390,803;76,824;248,427;65,551;31,303;3,978;87,731;145,788;0,500;0,831;2,263;3,761;1590;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,01661749;1133,88463224000;1200,000;0,00088192394;1;1;0;0;0;59,49189109250;278,20470964900;68,56742044320;1167,01311135000;3,00000000000;0;1540,00000000000;71,51133100000;76,51133100000;76,60723700000;81,60723700000;777,00000000000;1000;0,0010;Proteger;0;0;1;31,00000000000;1143,35823779000;0,00087461652;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;2,000000;2,000000;3,046923;18106;2526;1073;2533;4358;28596;9,3;10;4;2;6;1;23;1956,426667;2714,29;2095,1;2169,86;17;45;11;18;3;52;73;0,043500154;0,115147467;0,028147159;0,046058987;0,007676498;0,133059296;0,18679478
1542;99355,0;99212,7;20070805,000;121,076;833,000;1,419;171,748;34,020;114,018;23,711;21,864;6,879;45,503;64,547;0,291;0,413;4,073;5,777;1591;9;0;0;0;0;0;0;0;0;1;NORTE;1;0;0,00000136;1061,42829970000;1100,000;0,00094212676;3;0;0;1;0;0,02502168380;631,03232935700;610,09477006200;1319,94631125000;0,00000000000;0;292,00000000000;71,60723700000;76,60723700000;76,60723700000;81,60723700000;67,00000000000;963;0,0010;Proteger;0;0;1;86,00000000000;1073,18148184000;0,00093180885;Calle pasante;1;0;Calle;Doble;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;3,000000;3,000000;4,411116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2666,67;2069,06125;2135,462222;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1543;103982,9;99156,5;20052211,000;167,416;894,000;1,263;211,409;47,059;137,156;27,195;30,739;5,332;60,011;75,781;1,686;2,129;6,751;8,525;1592;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,01262779;954,90984707200;1000,000;0,00104721928;1;1;0;0;0;281,23155547000;841,60631839900;804,56398648200;954,90984707200;1,00000000000;0;1542,00000000000;61,19331000000;66,19331000000;71,51133100000;76,51133100000;704,00000000000;824;0,0012;Proteger;0;0;1;43,00000000000;968,39839957900;0,00103263285;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;5,000000;5,000000;5,177055;11382;675;572;1944;3784;18357;17,1;20;4;4;9;6;43;0;1802,08;1612,99;1707,535;3;7;6;4;1;11;16;0,014190502;0,033111171;0,028381004;0,018920669;0,004730167;0,05203184;0,075682676
1544;104029,4;99217,6;20052211,000;141,890;901,000;0,953;135,223;28,515;84,045;22,662;17,254;6,348;43,793;41,735;0,315;0,300;1,577;1,502;1593;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,00000087;898,71044198800;900,000;0,00111270544;1;1;0;0;0;289,83962089400;842,77599750700;780,13262970600;898,71044198800;1,00000000000;0;324,00000000000;66,51133100000;71,51133100000;71,51133100000;76,51133100000;704,00000000000;774;0,0013;Proteger;0;0;1;42,00000000000;914,93743382700;0,00109297091;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;8,000000;8,000000;8,020854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1802,08;1612,99;1707,535;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1545;104072,7;99165,4;20052211,000;167,416;894,000;0,615;102,993;22,926;66,819;13,249;14,975;5,332;60,011;36,919;1,686;1,037;6,751;4,153;1594;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,00615193;955,38586444400;1000,000;0,00104669750;1;1;0;0;0;223,33521524900;775,96547161200;722,36592903500;955,38586444400;1,00000000000;0;1544,00000000000;61,19331000000;66,19331000000;71,51133100000;76,51133100000;712,00000000000;832;0,0012;Proteger;0;0;1;42,00000000000;974,34145100100;0,00102633425;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;8,000000;8,000000;8,020854;3747;0;132;249;104;4232;12;19;0;3;3;1;26;0;1802,08;1612,99;1707,535;5;11;4;3;1;16;20;0,048546983;0,106803363;0,038837586;0,02912819;0,009709397;0,155350346;0,194187932
1546;104055,1;99220,3;20052211,000;167,416;894,000;0,615;102,993;22,926;66,819;13,249;14,975;5,332;60,011;36,919;1,686;1,037;6,751;4,153;1595;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,00000564;898,91448080800;1000,000;0,00111245288;1;1;0;0;0;264,13512279700;825,21119903400;756,59609021400;898,91448080800;1,00000000000;0;1544,00000000000;61,19331000000;66,19331000000;71,51133100000;76,51133100000;712,00000000000;776;0,0013;Proteger;0;0;1;42,00000000000;917,06270179900;0,00109043798;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;8,000000;8,000000;8,020854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1802,08;1612,99;1707,535;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1547;104137,6;99172,7;20052211,000;167,416;894,000;0,813;136,125;30,301;88,314;17,510;19,793;5,332;60,011;48,795;1,686;1,371;6,751;5,489;1596;5;0;0;0;0;1;0;0;0;0;SUR;0;1;0,00813096;956,64544711000;1000,000;0,00104531935;1;1;0;0;0;180,96825623000;732,34905320100;663,20769262700;956,64544711000;1,00000000000;0;1546,00000000000;66,51133100000;71,51133100000;71,51133100000;76,51133100000;722,00000000000;834;0,0012;Proteger;0;0;1;41,00000000000;978,79241283700;0,00102166709;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;0,000000;10,000000;10,000000;7,748935;3997;0;624;827;394;5839;14,4;22;0;4;6;2;34;0;1802,08;1612,99;1707,535;4;2;6;4;1;7;12;0,029384735;0,014692367;0,044077102;0,029384735;0,007346184;0,051423286;0,088154205
1548;105745,5;99225,9;20040611,000;315,942;654,000;0,000;0,103;0,020;0,067;0,016;0,007;2,074;118,627;0,039;0,961;0,000;0,961;0,000;1597;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00000325;1116,81456829000;1200,000;0,00089540379;1;1;0;0;0;0,05020985490;165,66270558900;438,28399286700;1116,81456829000;3,00000000000;0;1547,00000000000;70,00000000000;75,00000000000;75,00000000000;80,00000000000;1929,00000000000;973;0,0010;Proteger;0;0;1;27,00000000000;1144,62044111000;0,00087365205;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;1,000000;18,000000;19,000000;18,227168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1549;105759,6;99229,0;20040611,000;315,942;654,000;0,000;0,000;0,000;0,000;0,000;0,000;2,074;118,627;0,000;0,961;0,000;0,961;0,000;1598;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00000001;1113,31492566000;1200,000;0,00089821844;1;1;0;0;0;0,07545315368;151,37217759700;435,15649009400;1113,31492566000;3,00000000000;0;1548,00000000000;70,00000000000;75,00000000000;75,00000000000;80,00000000000;1929,00000000000;973;0,0010;Proteger;0;0;1;27,00000000000;1144,37129475000;0,00087384226;Calle pasante;1;0;Calle;Sencillo;0;0,000000;Baja;0,000000;0,000000;1,000000;1,000000;18,000000;19,000000;18,227168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1550;104318,6;99169,4;20052010,000;144,463;861,000;1,776;256,624;55,438;156,478;44,708;21,762;5,956;54,736;97,232;0,170;0,301;2,852;5,066;1599;4;0;0;0;1;0;0;0;0;0;SUR;0;1;0,00000345;990,42412246800;1000,000;0,00100966846;1;1;0;0;0;0,02751657379;611,40574646000;490,84681866900;990,42412246800;1,00000000000;0;323,00000000000;66,51133100000;71,51133100000;76,60723700000;81,60723700000;734,00000000000;858;0,0012;Proteger;0;0;1;39,00000000000;1013,75055933000;0,00098643595;Calle pasante;1;0;Calle;Sencillo;1;1,000000;Media;0,000000;1,000000;0,000000;0,000000;21,000000;21,000000;20,019066;0;0;0;0;0;0;0;0;0;0;0;0;0;1666,67;0;0;1666,67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
